SaleID,price
200152,527.0911716855244
200153,474.54997962112236
200154,7220.244027602727
200155,3117.3504249207226
200156,16448.804212529765
200157,8799.716434033478
200158,10523.787530854066
200159,8689.641760029417
200160,6811.050311119623
200161,7240.684020908407
200162,6438.895381999524
200163,762.5009388531965
200164,16542.2944686518
200165,14946.14924619643
200166,24862.92618455473
200167,3579.3359038304316
200168,39027.59867098322
200169,768.5128881213527
200170,2528.17913545364
200171,8435.346904242148
200172,2039.1368467283658
200173,34377.44975748283
200174,1288.1442026145087
200175,2140.037740002359
200176,8043.747713806032
200177,5774.425293377505
200178,5285.30554032761
200179,4051.454588668781
200180,953.2507579295702
200181,19311.649421097674
200182,4400.539819507568
200183,1609.6366486924633
200184,2006.6217869503648
200185,4474.41284119011
200186,3076.498792759283
200187,7320.6695915188075
200188,9551.405733706506
200189,12921.909681465426
200190,4079.821166511995
200191,3055.0167635254566
200192,1090.1830920474158
200193,4141.618787586265
200194,7716.554630377486
200195,2449.4430905505583
200196,913.1050684844444
200197,22934.342620129995
200198,1327.9365243626244
200199,4210.689664026321
200200,697.3808715702953
200201,7589.52366282033
200202,2031.4157013764325
200203,1764.1752071457468
200204,8221.180010793269
200205,5321.13798864566
200206,908.297224476149
200207,6145.025130242419
200208,5549.943557758897
200209,1175.188123481386
200210,13942.559731266698
200211,5370.896490077977
200212,7449.244077416499
200213,8493.467250460319
200214,20330.013809215558
200215,7364.061497197343
200216,3079.6921710075358
200217,1167.6837212167611
200218,10369.084051846612
200219,1166.7926241926693
200220,2366.2830841670775
200221,7586.226692054615
200222,2389.1829375149164
200223,847.4427389039631
200224,13424.904126281774
200225,3450.8922841711137
200226,1194.0850083051873
200227,8615.686816891704
200228,206.08029493553516
200229,6936.22272131095
200230,8040.915713685921
200231,4795.535902641974
200232,1022.5559185689599
200233,7299.9008865543665
200234,435.4318133198793
200235,8436.043661046697
200236,13680.558881891873
200237,4549.8540459694495
200238,7335.013658736898
200239,8745.909071167349
200240,24701.44016208078
200241,10837.1232525982
200242,4056.224080305209
200243,2881.580465352864
200244,6477.510765896226
200245,4482.31228767958
200246,4671.577834119541
200247,1470.8427122548087
200248,293.2746152279117
200249,10418.683760256796
200250,33948.57800517118
200251,10434.880305793857
200252,794.2417974217028
200253,7349.815043374979
200254,10914.732637831035
200255,7905.666636652817
200256,2588.4711320302727
200257,9106.68089335325
200258,3449.4664991500895
200259,7855.912241900778
200260,1678.0751987668727
200261,4514.551318368521
200262,2562.3567628890237
200263,8855.453796305283
200264,6640.382748930251
200265,5550.322133549162
200266,1335.4089581193707
200267,13460.500657984248
200268,7934.903809095127
200269,3575.7099600564643
200270,9571.904581092764
200271,2973.5329208273984
200272,4727.402825680003
200273,16782.416830250026
200274,486.1409584808382
200275,14649.849617551277
200276,1746.3338446963203
200277,3024.2322076980436
200278,1976.0691940855445
200279,7528.460033316482
200280,2567.631748914453
200281,703.137086110973
200282,13275.1636563861
200283,6297.600204073688
200284,441.1876470128646
200285,5633.473205744641
200286,2407.4456211260313
200287,12212.180886891318
200288,12645.999800163438
200289,3256.26709395739
200290,7129.678880174244
200291,9612.169975385725
200292,2978.3690373571962
200293,8443.11754847582
200294,6473.113226909669
200295,1497.4285121393232
200296,2788.0714620703793
200297,7713.404456733503
200298,1345.4887957259416
200299,4588.748414130095
200300,5081.693063793817
200301,5109.908862047365
200302,1665.2595247401116
200303,7041.969232976294
200304,2419.2525115479066
200305,3969.409695357528
200306,1726.6152959954597
200307,14955.47316693264
200308,1489.7859260876917
200309,1250.2392870068347
200310,1004.3168747136081
200311,1228.0714743594929
200312,10797.951780763748
200313,1766.6672553304707
200314,5376.921630485424
200315,1178.0312478638452
200316,38905.36781608897
200317,2637.3562568121583
200318,507.25933080032706
200319,10169.841119031078
200320,3578.0904876352497
200321,30397.149154443163
200322,21030.133600179724
200323,1456.8302044472362
200324,24684.360812535946
200325,5455.806090350674
200326,2326.347434132226
200327,21654.400220877476
200328,811.5921561560419
200329,8233.997705710764
200330,1945.6947728388307
200331,1481.3524050680176
200332,12161.854347644563
200333,1201.315102393242
200334,487.8032396760717
200335,1407.2818940325124
200336,1471.2502049871755
200337,1150.595913868825
200338,1979.9266424838966
200339,13093.177782586912
200340,29334.880168611067
200341,2933.7929728449735
200342,5765.441288764858
200343,1878.886233754754
200344,5078.482985590402
200345,6867.011279729163
200346,1209.2462468168396
200347,11928.900727290154
200348,10028.031244794867
200349,774.3158003977123
200350,11552.247716555441
200351,2509.0259019718346
200352,645.4497981606746
200353,1381.8616593291067
200354,3719.6062626359217
200355,778.9353425312613
200356,4273.126958177729
200357,1573.987644060694
200358,3076.708527103674
200359,8447.475565482235
200360,15880.50272962194
200361,1698.6418500113468
200362,2177.988271274972
200363,1623.251920978696
200364,6586.981537867188
200365,9029.888861793155
200366,993.6965115854218
200367,6856.703626504939
200368,6489.31731218166
200369,5484.387662432116
200370,942.5958598550467
200371,10637.496720153023
200372,1386.3095515435575
200373,1133.1963073985294
200374,966.347706611746
200375,1245.7069918325144
200376,2586.5991089798217
200377,1986.507603914392
200378,1482.227454105337
200379,1650.1488092602629
200380,840.1159116736303
200381,3537.613600330572
200382,33808.927683551774
200383,2098.773031876171
200384,2632.253468338271
200385,900.8104062677565
200386,1215.1031584914672
200387,3762.451278546722
200388,7828.183026858014
200389,7438.208954597994
200390,344.6845029235434
200391,4133.497421895168
200392,1212.6467631421083
200393,2839.7218403545266
200394,3641.270569478195
200395,114.61472686743468
200396,3313.6614143549923
200397,1084.591882438403
200398,2227.23504213729
200399,782.2981468766354
200400,2023.6385934278142
200401,4980.9929497988105
200402,1578.8785849512424
200403,3331.7811104897373
200404,657.2792681609449
200405,641.793811571959
200406,2657.7373788435407
200407,1489.2364846438472
200408,6955.536252163004
200409,13096.339134626422
200410,9793.794697684018
200411,1422.1180403807577
200412,19551.21170400701
200413,11395.500627713298
200414,4613.295856482706
200415,9282.635106113787
200416,8164.555309825017
200417,1983.9389362931092
200418,1123.0868395685225
200419,18671.008236803114
200420,18993.177415522885
200421,1418.8087874573166
200422,1426.5585163812711
200423,1120.8969838755384
200424,51229.856292061435
200425,8909.153063519636
200426,3720.552904951531
200427,18684.424104999693
200428,1624.3520976384943
200429,5097.739553174515
200430,2331.122393402417
200431,2740.990211428698
200432,4286.667977094712
200433,15772.132750498833
200434,620.1560771588854
200435,5395.937001562572
200436,10423.083188090484
200437,790.9437566560641
200438,213.90847705158
200439,1245.8775842592804
200440,1384.4629033390725
200441,1037.5220433172747
200442,1380.5237371624005
200443,5933.742378886565
200444,1347.2677407065694
200445,3029.4644099273974
200446,4023.8752058969985
200447,7062.377156322293
200448,14209.375030866722
200449,1094.42998095157
200450,3080.3196489195366
200451,1135.3120222490675
200452,2933.9065866506517
200453,3431.6721574349585
200454,1789.3811799411967
200455,8663.653291165707
200456,1225.3020374380085
200457,1225.0830948470502
200458,622.6215020241332
200459,4748.985980195663
200460,3062.872436978795
200461,3749.3550898473104
200462,6564.638232987416
200463,8778.72721298283
200464,1276.9802925297683
200465,8776.024177132605
200466,2082.6850475767797
200467,2773.4727058907583
200468,2356.4990880051073
200469,270.7239451069548
200470,9270.650578451008
200471,418.93336019040044
200472,8234.19065593312
200473,48792.12081654569
200474,1550.5923843011497
200475,3661.2592097121233
200476,12653.086520066881
200477,5198.473467421387
200478,5211.669370173344
200479,1193.1731890190613
200480,6166.913416822894
200481,1726.1400450535782
200482,1281.8682142476846
200483,2743.831369342496
200484,2161.5160952490032
200485,5032.681533392292
200486,5184.007822241418
200487,9304.441807099276
200488,1061.3628522600711
200489,5685.636289381837
200490,8529.730746254882
200491,8674.669172695301
200492,19626.680034948826
200493,53.918068043654316
200494,2602.8971630243777
200495,5701.134765831839
200496,426.9305334193033
200497,457.19254951445356
200498,17283.760591039445
200499,692.8846312705938
200500,5668.560442251993
200501,4056.6773963652354
200502,1904.7071864934637
200503,630.9207340784473
200504,2722.490043438569
200505,6033.155672043475
200506,168.5361617152891
200507,3391.48576406703
200508,2241.6836394687543
200509,1481.2608887443898
200510,8206.466529087966
200511,9712.187226518257
200512,25855.990703974123
200513,14583.436448456785
200514,12418.462358142748
200515,663.5495952940859
200516,22051.301489508536
200517,8837.748677880301
200518,2364.283490848291
200519,14830.005895369373
200520,1676.929642736633
200521,22995.173551053496
200522,151.5030383854267
200523,4089.4587669631255
200524,9123.17991642543
200525,455.756336518855
200526,261.20405236996726
200527,5788.338535622264
200528,3426.5883464794542
200529,666.3370219272995
200530,8162.343195372583
200531,15697.407059501342
200532,1801.7665208075375
200533,19362.857590405212
200534,1215.36461258329
200535,379.36735959191736
200536,1059.5037699345987
200537,945.613931985017
200538,4259.068732964127
200539,6867.291089969162
200540,2546.2046058301485
200541,2533.0929697881334
200542,2649.4013801046676
200543,4704.275547230036
200544,521.8941868032266
200545,3523.2196906266017
200546,7081.606667990727
200547,4308.62533911257
200548,3828.5802462616607
200549,13884.828573183802
200550,12799.887551771011
200551,400.884120323156
200552,11804.989848583888
200553,189.99136347713974
200554,11666.056325058249
200555,2777.6957658529036
200556,4027.867091915865
200557,12326.736855947463
200558,6256.467660732559
200559,1339.1866544208574
200560,2643.970660626921
200561,4300.214418348859
200562,19555.170003375897
200563,5623.816220847615
200564,9518.156707178729
200565,26192.141831668392
200566,9130.274004569203
200567,2081.0357164625166
200568,8319.3927606802
200569,252.30875062156682
200570,1850.6736877119629
200571,3815.755348891174
200572,10825.968389067006
200573,16980.428707048857
200574,915.1483975777346
200575,1238.9716822981145
200576,940.0135623171719
200577,790.6615633114207
200578,21016.456978584763
200579,237.59000916184942
200580,5596.544301798201
200581,1602.6411816078435
200582,6253.378326763367
200583,1004.9079582075271
200584,17058.153469391953
200585,7935.213439887797
200586,4735.533998114205
200587,1455.4400441660878
200588,3922.138928414882
200589,2391.136247369277
200590,205.5839675703746
200591,9603.002362081565
200592,3964.6164097414585
200593,10051.184868176775
200594,8907.396541004833
200595,644.8228763800195
200596,4578.347760274761
200597,22981.661865639733
200598,11478.264384949343
200599,3801.0505270724043
200600,6897.674042863568
200601,9019.59680286331
200602,9989.823069842027
200603,26057.13770400181
200604,10716.82475060911
200605,1388.6708226036826
200606,3967.441566556141
200607,7553.730535496481
200608,8956.794887957281
200609,851.3896940284085
200610,7719.367249275051
200611,13364.946622672382
200612,9650.428797397924
200613,966.5907893290698
200614,660.1540699371151
200615,766.3350881027161
200616,2727.0709680264144
200617,1923.4333536658614
200618,5229.583926113021
200619,269.03615196723183
200620,2310.909012952844
200621,10688.618616759113
200622,4918.11055777757
200623,18901.126806578584
200624,1189.8217241697787
200625,885.9563340444615
200626,2529.447963741769
200627,7363.696058858802
200628,6850.753826866008
200629,7560.723512414337
200630,2124.5602800408446
200631,12580.004110145655
200632,1519.6201099603552
200633,4540.396939021848
200634,2093.7669518792645
200635,4837.882869884646
200636,18164.67532309739
200637,16675.775998019417
200638,1545.5380874806046
200639,1868.3145177548727
200640,1269.253100509892
200641,2539.780899925224
200642,956.1847564991863
200643,6660.450617707399
200644,22289.34499789039
200645,2793.786280630247
200646,7193.234685331461
200647,9660.152125127865
200648,94.67619291390722
200649,6133.567594154436
200650,5733.198703924108
200651,5390.466087893507
200652,527.7104758856235
200653,6414.609298046839
200654,3062.442384936411
200655,13808.331931218254
200656,1650.3918147470552
200657,4893.107390474597
200658,7900.133168634411
200659,3302.79479337883
200660,6747.962186872669
200661,9115.643798423984
200662,2050.7246639635405
200663,1597.1889341447186
200664,1843.3730645684284
200665,5587.339769036458
200666,1798.6932809733594
200667,12302.410394602424
200668,20678.57352621676
200669,1375.3735154904236
200670,8407.873885366007
200671,1257.0258532959374
200672,1328.0279789495526
200673,14163.169303416327
200674,5378.330014899482
200675,5980.4305632918185
200676,5363.968121290953
200677,9216.752096537302
200678,2069.8343883178422
200679,1941.2412155646603
200680,6845.579215566392
200681,3072.387843857791
200682,2937.99173463606
200683,-26.5710014105478
200684,339.90327993578524
200685,1113.9429558232782
200686,3018.0195793263783
200687,3164.4652371198854
200688,778.9131791378584
200689,10893.215264059545
200690,1687.3046985364308
200691,3121.548603488035
200692,3770.5446393938373
200693,6640.509406884765
200694,298.7173150007486
200695,325.0094087408546
200696,6556.713963887623
200697,3720.8701739166154
200698,28768.667910352415
200699,595.3747954577645
200700,1753.522921938136
200701,6865.285212541945
200702,765.8144682584632
200703,7199.299651889316
200704,670.1159736079483
200705,1140.3601433404153
200706,4078.252722760607
200707,1868.9589714601916
200708,744.473417523724
200709,2284.8921835912397
200710,595.2153406387421
200711,5299.240835393188
200712,12378.65083388552
200713,10792.342153768426
200714,1929.7462232433795
200715,32625.000429823765
200716,1479.2999713966751
200717,1398.5562759194568
200718,5511.9095834395985
200719,3898.738517422784
200720,2817.2642394181057
200721,1868.910558922319
200722,2422.0956084289064
200723,3980.74047741732
200724,816.9769541635885
200725,3300.5198606144677
200726,278.79775423330227
200727,285.8273713251988
200728,3637.220547242772
200729,4197.576505816625
200730,1766.1631184803541
200731,4791.961424682209
200732,896.682210554676
200733,6446.728830103309
200734,2340.9544700695405
200735,937.6893651896929
200736,15350.039346786185
200737,8627.69048542967
200738,1662.8059963414487
200739,466.644851870627
200740,6477.211441532227
200741,2566.497608517236
200742,7384.787931596271
200743,7186.2442566169775
200744,2611.7520273131954
200745,4044.967624079017
200746,1161.5030084501072
200747,1230.9396186539905
200748,37272.95699375068
200749,778.3002872536711
200750,12663.338241520167
200751,5979.367617466774
200752,2911.9203865895815
200753,4648.579466080627
200754,2606.1988848347955
200755,2956.981613553223
200756,4662.052344681547
200757,3489.0858503283853
200758,2004.873377758476
200759,990.6421893751209
200760,17179.631383215834
200761,4568.0846752132275
200762,3042.3115573645828
200763,2610.245986416834
200764,813.006417316107
200765,14091.296521632623
200766,1260.6249211233712
200767,1050.4047687008328
200768,1062.7393313605244
200769,14246.542746610528
200770,299.8999381415946
200771,4959.5380058221535
200772,2452.3888468782798
200773,4993.726329976888
200774,13633.04247632157
200775,2669.7841318626615
200776,2725.5646347161446
200777,3760.541025309246
200778,1905.609936074724
200779,3697.914397894114
200780,843.1256521327241
200781,4938.9065328409215
200782,594.4278606336297
200783,41965.080493781
200784,1330.172994887751
200785,1650.9086037142265
200786,5086.807504400373
200787,3675.9189988340213
200788,9468.563557475001
200789,733.2670685415687
200790,3193.0607939549664
200791,4842.96352675404
200792,3114.2488447079895
200793,5506.048030075004
200794,21711.189718512436
200795,3845.5946304384206
200796,195.65278731950525
200797,4697.366591320951
200798,4855.686637290064
200799,20855.37738066093
200800,1906.9236398857906
200801,427.6726207031372
200802,175.98022209403427
200803,2353.103515608036
200804,3783.7363565020482
200805,8492.665336748149
200806,5449.588896172657
200807,538.5219491176939
200808,3094.4664602387593
200809,2035.400784431857
200810,2869.3186132644414
200811,832.803736984283
200812,4358.764251331504
200813,20389.460212993414
200814,1139.7831272174103
200815,1403.505983631319
200816,11619.514797177062
200817,1215.7306569293473
200818,6520.160684514474
200819,5959.984494141412
200820,814.4899249758071
200821,4898.782555603813
200822,7030.0949884542415
200823,3720.4293346024706
200824,729.2487821065306
200825,12816.753716355677
200826,3135.9362802741434
200827,3011.927487201093
200828,11350.45198468767
200829,12107.059184530211
200830,7321.852531496315
200831,4230.70321995249
200832,5872.101110545485
200833,1250.6746713004072
200834,1761.544041958245
200835,1745.1554005084226
200836,2113.99455007714
200837,3599.171454620874
200838,1366.243426967149
200839,5169.655323312638
200840,3775.3000374762923
200841,6584.521911009848
200842,3298.302927268218
200843,3849.2997477284057
200844,7841.190343895119
200845,636.9053887183932
200846,5487.819031300136
200847,3440.437367271117
200848,870.9258930108319
200849,13483.690382864674
200850,966.0845304261293
200851,8994.132171960115
200852,1366.1515561258002
200853,6825.546571382449
200854,13916.694695616876
200855,3699.9868746240063
200856,3714.5057213897
200857,958.8051690244052
200858,18055.187410796178
200859,2238.0089387111175
200860,7454.402153402145
200861,1716.4776249093793
200862,13464.034149576913
200863,2821.0951538058625
200864,917.3711829566989
200865,27485.831663780686
200866,7547.69386210803
200867,4534.775221231896
200868,2588.904978044786
200869,815.91740953157
200870,12807.955606344929
200871,2191.3718082158025
200872,10806.343170122997
200873,726.4602797501808
200874,1877.0070166307578
200875,3341.253949829821
200876,5299.59971692589
200877,3081.7636302643177
200878,8758.96888933801
200879,524.9449724331146
200880,273.7495722322942
200881,400.91223456767364
200882,8218.005066651804
200883,7388.738600689426
200884,1376.8297165003605
200885,2290.3738548361207
200886,6960.938660669159
200887,1383.2573968976194
200888,1248.4019608991807
200889,2750.0425291567326
200890,1481.927460235474
200891,881.6511668613398
200892,7270.581732390519
200893,1448.0218067602436
200894,827.5882286150168
200895,6426.172573970684
200896,4368.255166488114
200897,1909.5876622318513
200898,13805.068074269908
200899,4298.368317134526
200900,7586.605221714826
200901,3924.9961057426995
200902,17611.407582041407
200903,321.8104240692563
200904,1322.657338209898
200905,1983.5565167290438
200906,10108.36663694658
200907,1216.7017993211198
200908,618.6646302813863
200909,232.5556010386295
200910,1848.948558252362
200911,841.3282373922424
200912,3966.0262374405274
200913,5588.11206348554
200914,4900.905214625829
200915,3501.287344871129
200916,1542.4680522902609
200917,14700.7311617589
200918,865.4530466481024
200919,3698.3439539427964
200920,1162.6947419023704
200921,5530.856479551872
200922,665.4692712064034
200923,14849.565741851584
200924,1277.9244484231738
200925,8613.83499339184
200926,562.055943385073
200927,310.00856170128156
200928,5025.348546848607
200929,884.8425166665519
200930,13159.572793283587
200931,2186.823906429486
200932,932.9333977968897
200933,18406.914152886515
200934,6720.719358511963
200935,2332.1354868866156
200936,8607.917131361733
200937,29785.321588790397
200938,13043.12943303119
200939,4171.952213626776
200940,2711.188398713821
200941,429.52081536689593
200942,848.7707318742399
200943,1783.4814302129203
200944,18426.591326182886
200945,1640.5885858913425
200946,1294.7988643325798
200947,843.2773419266184
200948,7138.414440333165
200949,17383.071434783164
200950,5223.547635593794
200951,7564.094154719517
200952,12391.308183987585
200953,2114.4262507791977
200954,1315.2943927137412
200955,19107.495311407198
200956,4723.366286883194
200957,2797.312159364972
200958,1337.7087395652325
200959,1008.776683856928
200960,3774.6957766513824
200961,5436.89268368277
200962,8643.20023609788
200963,1020.3731247019499
200964,2339.8228424656054
200965,5601.864807876833
200966,3139.7443925089347
200967,4352.956639594558
200968,4013.771422605604
200969,3335.7124578483854
200970,13470.253644455413
200971,1348.8580442404348
200972,4321.989086918876
200973,11088.75845934621
200974,17170.63766282943
200975,3639.891427471968
200976,31168.007313143382
200977,12196.800558822431
200978,2294.782968280014
200979,652.183953397553
200980,10401.762186274904
200981,1998.0316213829228
200982,5769.9350678889405
200983,1009.8194651585036
200984,640.0881722671583
200985,25657.742309684334
200986,13923.198719597533
200987,1080.252375859105
200988,327.68626748291
200989,1233.8706850343965
200990,633.4755501458958
200991,1291.2623531052955
200992,3281.6031922105885
200993,349.95922001687103
200994,2868.4849981283533
200995,1565.9060705954203
200996,7241.09039568264
200997,11.978488541840125
200998,1410.4472546397967
200999,9170.978456319703
201000,5227.243509093747
201001,8663.322254989125
201002,17806.109774144075
201003,15525.533035705907
201004,378.0690649133243
201005,650.1472232496503
201006,5165.198630075771
201007,1503.4621341126813
201008,6518.205336410758
201009,5077.165571423171
201010,7799.601225316568
201011,12753.26370583826
201012,3847.479262519466
201013,10790.80829737584
201014,2452.4180158296094
201015,5949.594467289044
201016,1393.8567737751523
201017,3034.669635455005
201018,2572.6695888160975
201019,12060.07007914218
201020,7331.482577211116
201021,1856.7324659768137
201022,6942.371617037983
201023,31768.882173478967
201024,6181.007837822959
201025,2540.6348577562308
201026,5097.24431703025
201027,3717.022398017555
201028,3702.031693131348
201029,1593.8203626466752
201030,6503.8114278626745
201031,15462.28339214296
201032,1006.0174438170359
201033,9668.974189296941
201034,215.55534980539744
201035,4675.790579543797
201036,1213.7313507762046
201037,1818.0157839126555
201038,1302.2624265653096
201039,4524.363261763911
201040,1483.6568712684812
201041,365.78820987737606
201042,3281.8120272706474
201043,906.4557242126562
201044,6627.323481711404
201045,3942.689396746733
201046,2162.49647290119
201047,791.449856211099
201048,8332.896964581796
201049,637.9097725583056
201050,6091.4985953882115
201051,1352.1681621821594
201052,4250.509928791747
201053,876.0516263850517
201054,3051.186323303069
201055,4026.0690936770375
201056,2753.683669411266
201057,1882.3851900499917
201058,8588.428434628193
201059,9605.64411601749
201060,693.530641022372
201061,10908.257976384017
201062,2966.9014129415295
201063,24071.546493173508
201064,1785.4621153425592
201065,1661.8469155433054
201066,1071.5972550998954
201067,15608.274693767311
201068,13322.08506901786
201069,2779.55672132882
201070,24687.717855731942
201071,542.9176943190105
201072,2350.175525893421
201073,2201.547753567144
201074,22788.24303331888
201075,3574.1323617307917
201076,1748.7946931089389
201077,6680.121658768422
201078,2174.2861424712873
201079,10343.505864083698
201080,3065.6417050919626
201081,18200.866948312832
201082,5134.901224257936
201083,958.6646273390169
201084,849.7640126275393
201085,1364.375433708909
201086,10364.69349029303
201087,2014.323318464034
201088,6451.696350805808
201089,6776.679193633869
201090,7522.443317687168
201091,516.3573807216518
201092,6893.8316503702645
201093,1776.04444548326
201094,5130.829969793049
201095,2139.266088312843
201096,3208.3602662424546
201097,379.7181117899589
201098,5277.411663837267
201099,471.989015139283
201100,2028.383525016892
201101,8263.374530786292
201102,2823.83986824727
201103,3845.46279737171
201104,2862.4427424074784
201105,5836.31989006131
201106,736.4144890040707
201107,1102.7166930250646
201108,1931.1577444616935
201109,6894.556666159837
201110,3040.4632340274075
201111,4075.175265462438
201112,10172.500381008129
201113,6824.787402127542
201114,4013.804086682102
201115,22897.67162462556
201116,844.8046527714804
201117,954.3231096304887
201118,1349.352867995882
201119,4893.687144974492
201120,3238.602928031206
201121,2605.8729052636572
201122,8289.121402860035
201123,6491.516343095406
201124,12449.847836315335
201125,1229.3544076221374
201126,332.1536839971551
201127,11180.049802133091
201128,7341.8751754131135
201129,20011.78033183221
201130,3401.4397682078834
201131,2805.7679302045244
201132,4703.578987877638
201133,2278.3691338560166
201134,7018.850871993662
201135,2367.298258396886
201136,5676.632395133635
201137,593.3383031859937
201138,791.8512182447348
201139,5538.239570546968
201140,12397.023954917437
201141,581.1210279635466
201142,1794.389691409754
201143,8492.049813333466
201144,1960.7557789211849
201145,7122.976088635063
201146,3091.950545490863
201147,3342.295376485778
201148,2273.7749565844742
201149,859.3418899814973
201150,3623.6244603647547
201151,10396.640472549268
201152,1392.3830867699148
201153,1947.248025207119
201154,6502.06967085202
201155,4229.445938207078
201156,1219.1361835836715
201157,867.3818726018587
201158,1456.940026152352
201159,1532.9010738076622
201160,690.470833129787
201161,2973.178971191197
201162,720.1982840571982
201163,8020.112065762007
201164,1904.333574385531
201165,1206.1437425744248
201166,3066.581465781973
201167,775.8303204530102
201168,849.2794747850844
201169,1771.572697711058
201170,12514.25298053643
201171,7146.440405331991
201172,13224.60966011906
201173,14819.002873997651
201174,438.5674926227214
201175,1457.5788919708743
201176,1886.0548088584558
201177,1840.2237464066784
201178,3568.676020824557
201179,1045.0633421723733
201180,2087.4120658114102
201181,13811.296051949095
201182,681.7728214150061
201183,3240.1703419957876
201184,2254.390618817296
201185,3503.891034653254
201186,898.4983739239402
201187,13477.54005526557
201188,3896.9199466853606
201189,32798.472648736366
201190,2163.5283297657024
201191,10547.7559746794
201192,3568.6650465875173
201193,1055.0756083936744
201194,434.11181688469276
201195,3996.4773921576607
201196,6878.801017003929
201197,6793.05127125432
201198,4796.695747635618
201199,803.3380822711773
201200,4988.503869522403
201201,149.37636118776538
201202,20284.905668032825
201203,1293.5979589149442
201204,2602.887866464678
201205,1844.0238840819338
201206,2743.4377945263977
201207,3798.1447753074954
201208,10214.476530837652
201209,542.6758022066333
201210,6239.245406374566
201211,212.8426199265348
201212,21448.035056485947
201213,7301.8503950323575
201214,24356.744154385207
201215,1409.5814100605357
201216,1497.958104813117
201217,-98.04443722000966
201218,1962.0306610936088
201219,638.3442350392002
201220,3443.942840492411
201221,3135.6500314553095
201222,3425.5098736447517
201223,9793.840714806163
201224,14270.24152763002
201225,4363.056229529724
201226,1451.8780266415665
201227,3232.9555812285566
201228,2020.417308931186
201229,13645.742044583363
201230,2634.560221830314
201231,5026.2637619073375
201232,19276.42961028133
201233,4712.442095200562
201234,27465.991663377776
201235,21496.827699420188
201236,3397.5359889450533
201237,14760.801739420827
201238,1274.8780043467823
201239,10811.149942920372
